season,lg,player,player_id,age,team,pos,g,gs,mp,fg,fga,fg_percent,x3p,x3pa,x3p_percent,x2p,x2pa,x2p_percent,e_fg_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,trp_dbl
2025,NBA,Alex Caruso,carusal01,30.0,OKC,SG,54,3.0,1041.0,140,314,0.446,60.0,170.0,0.353,80.0,144.0,0.556,0.541,42,51,0.824,38.0,121.0,159.0,137,87.0,30.0,37.0,102.0,382,0.0
2025,NBA,Colin Castleton,castlco01,24.0,3TM,C,26,4.0,432.0,46,98,0.469,2.0,16.0,0.125,44.0,82.0,0.537,0.48,29,38,0.763,53.0,69.0,122.0,28,8.0,10.0,23.0,51.0,123,0.0
2025,NBA,Colin Castleton,castlco01,24.0,MEM,C,10,0.0,46.0,2,10,0.2,0.0,4.0,0.0,2.0,6.0,0.333,0.2,10,11,0.909,3.0,6.0,9.0,0,1.0,1.0,1.0,6.0,14,0.0
2025,NBA,Colin Castleton,castlco01,24.0,TOR,C,11,4.0,288.0,32,64,0.5,2.0,8.0,0.25,30.0,56.0,0.536,0.516,13,18,0.722,34.0,42.0,76.0,18,6.0,8.0,21.0,32.0,79,0.0
2025,NBA,Colin Castleton,castlco01,24.0,PHI,C,5,0.0,98.0,12,24,0.5,0.0,4.0,0.0,12.0,20.0,0.6,0.5,6,9,0.667,16.0,21.0,37.0,10,1.0,1.0,1.0,13.0,30,0.0
2025,NBA,Stephon Castle,castlst01,20.0,SAS,PG,81,47.0,2162.0,423,988,0.428,95.0,333.0,0.285,328.0,655.0,0.501,0.476,249,344,0.724,89.0,208.0,297.0,332,74.0,22.0,177.0,164.0,1190,0.0
2025,NBA,Justin Champagnie,champju01,23.0,WAS,SF,62,31.0,1340.0,210,411,0.511,74.0,193.0,0.383,136.0,218.0,0.624,0.601,50,73,0.685,112.0,239.0,351.0,60,65.0,39.0,54.0,110.0,544,0.0
2025,NBA,Julian Champagnie,champju02,23.0,SAS,SF,82,29.0,1932.0,276,665,0.415,178.0,480.0,0.371,98.0,185.0,0.53,0.549,85,94,0.904,67.0,251.0,318.0,111,61.0,35.0,74.0,114.0,815,0.0
2025,NBA,Ulrich Chomche,chomcul01,19.0,TOR,PF,7,0.0,32.0,2,5,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,1,2,0.5,4.0,4.0,8.0,2,0.0,1.0,2.0,5.0,5,0.0
2025,NBA,Cam Christie,chrisca02,19.0,LAC,SG,13,0.0,59.0,7,24,0.292,2.0,13.0,0.154,5.0,11.0,0.455,0.333,2,4,0.5,3.0,9.0,12.0,6,5.0,1.0,2.0,4.0,18,0.0
2025,NBA,Josh Christopher,chrisjo01,23.0,MIA,SG,14,0.0,69.0,11,31,0.355,2.0,11.0,0.182,9.0,20.0,0.45,0.387,4,6,0.667,0.0,9.0,9.0,8,5.0,3.0,6.0,2.0,28,0.0
2025,NBA,Max Christie,chrisma02,21.0,2TM,SG,78,36.0,2127.0,252,590,0.427,115.0,314.0,0.366,137.0,276.0,0.496,0.525,130,152,0.855,38.0,220.0,258.0,146,64.0,31.0,88.0,115.0,749,0.0
2025,NBA,Max Christie,chrisma02,21.0,LAL,SG,46,25.0,1154.0,128,288,0.444,60.0,163.0,0.368,68.0,125.0,0.544,0.549,74,87,0.851,25.0,98.0,123.0,66,35.0,21.0,39.0,73.0,390,0.0
2025,NBA,Max Christie,chrisma02,21.0,DAL,SG,32,11.0,973.0,124,302,0.411,55.0,151.0,0.364,69.0,151.0,0.457,0.502,56,65,0.862,13.0,122.0,135.0,80,29.0,10.0,49.0,42.0,359,0.0
2025,NBA,Sidy Cissoko,cissosi01,20.0,2TM,SF,22,0.0,114.0,13,30,0.433,3.0,13.0,0.231,10.0,17.0,0.588,0.483,3,9,0.333,8.0,13.0,21.0,15,2.0,1.0,11.0,10.0,32,0.0
2025,NBA,Sidy Cissoko,cissosi01,20.0,SAS,SF,17,0.0,54.0,9,18,0.5,3.0,7.0,0.429,6.0,11.0,0.545,0.583,1,6,0.167,3.0,7.0,10.0,6,1.0,0.0,2.0,6.0,22,0.0
2025,NBA,Sidy Cissoko,cissosi01,20.0,POR,SF,5,0.0,60.0,4,12,0.333,0.0,6.0,0.0,4.0,6.0,0.667,0.333,2,3,0.667,5.0,6.0,11.0,9,1.0,1.0,9.0,4.0,10,0.0
2025,NBA,Brandon Clarke,clarkbr01,28.0,MEM,PF,64,18.0,1207.0,236,380,0.621,1.0,17.0,0.059,235.0,363.0,0.647,0.622,61,87,0.701,127.0,199.0,326.0,66,52.0,36.0,41.0,145.0,534,0.0
2025,NBA,Jaylen Clark,clarkja02,23.0,MIN,SG,40,4.0,522.0,56,120,0.467,22.0,51.0,0.431,34.0,69.0,0.493,0.558,29,37,0.784,26.0,27.0,53.0,26,36.0,2.0,8.0,61.0,163,0.0
2025,NBA,Jordan Clarkson,clarkjo01,32.0,UTA,SG,37,9.0,962.0,201,493,0.408,84.0,232.0,0.362,117.0,261.0,0.448,0.493,114,143,0.797,25.0,93.0,118.0,138,31.0,9.0,86.0,52.0,600,0.0
2025,NBA,Nic Claxton,claxtni01,25.0,BRK,C,70,62.0,1882.0,320,568,0.563,5.0,21.0,0.238,315.0,547.0,0.576,0.568,79,154,0.513,157.0,358.0,515.0,157,62.0,100.0,87.0,150.0,724,0.0
2025,NBA,Donovan Clingan,clingdo01,20.0,POR,C,67,37.0,1324.0,180,334,0.539,14.0,49.0,0.286,166.0,285.0,0.582,0.56,62,104,0.596,217.0,310.0,527.0,77,34.0,110.0,72.0,189.0,436,0.0
2025,NBA,Noah Clowney,clownno01,20.0,BRK,PF,46,20.0,1042.0,133,372,0.358,87.0,261.0,0.333,46.0,111.0,0.414,0.474,67,80,0.838,43.0,138.0,181.0,40,24.0,21.0,46.0,105.0,420,0.0
2025,NBA,Amir Coffey,coffeam01,27.0,LAC,SG,72,13.0,1748.0,240,510,0.471,101.0,247.0,0.409,139.0,263.0,0.529,0.57,115,129,0.891,32.0,129.0,161.0,77,40.0,7.0,45.0,120.0,696,0.0
2025,NBA,Isaiah Collier,colliis01,20.0,UTA,PG,71,46.0,1839.0,234,555,0.422,42.0,169.0,0.249,192.0,386.0,0.497,0.459,105,154,0.682,32.0,203.0,235.0,446,66.0,16.0,208.0,149.0,615,0.0
2025,NBA,John Collins,collijo01,27.0,UTA,PF,40,31.0,1220.0,280,531,0.527,59.0,148.0,0.399,221.0,383.0,0.577,0.583,139,164,0.848,89.0,238.0,327.0,80,39.0,40.0,103.0,116.0,758,0.0
2025,NBA,Yuri Collins,colliyu01,23.0,GSW,PG,2,0.0,16.0,1,3,0.333,0.0,0.0,,1.0,3.0,0.333,0.333,0,0,,2.0,1.0,3.0,4,2.0,0.0,0.0,5.0,2,0.0
2025,NBA,Zach Collins,colliza01,27.0,2TM,PF,64,12.0,977.0,153,302,0.507,32.0,106.0,0.302,121.0,196.0,0.617,0.56,69,78,0.885,102.0,186.0,288.0,111,29.0,29.0,60.0,132.0,407,0.0
2025,NBA,Zach Collins,colliza01,27.0,SAS,C,36,4.0,425.0,61,132,0.462,14.0,46.0,0.304,47.0,86.0,0.547,0.515,31,35,0.886,38.0,63.0,101.0,52,14.0,15.0,23.0,70.0,167,0.0
2025,NBA,Zach Collins,colliza01,27.0,CHI,PF,28,8.0,552.0,92,170,0.541,18.0,60.0,0.3,74.0,110.0,0.673,0.594,38,43,0.884,64.0,123.0,187.0,59,15.0,14.0,37.0,62.0,240,0.0
2025,NBA,Mike Conley,conlemi01,37.0,MIN,PG,71,64.0,1756.0,187,468,0.4,127.0,310.0,0.41,60.0,158.0,0.38,0.535,81,90,0.9,32.0,150.0,182.0,319,79.0,14.0,75.0,111.0,582,0.0
2025,NBA,Pat Connaughton,connapa01,32.0,MIL,SG,41,1.0,603.0,83,177,0.469,26.0,81.0,0.321,57.0,96.0,0.594,0.542,24,31,0.774,19.0,90.0,109.0,70,9.0,11.0,24.0,45.0,216,0.0
2025,NBA,Bilal Coulibaly,coulibi01,20.0,WAS,SF,59,59.0,1948.0,263,624,0.421,63.0,224.0,0.281,200.0,400.0,0.5,0.472,138,185,0.746,91.0,203.0,294.0,199,78.0,41.0,125.0,139.0,727,1.0
2025,NBA,Ricky Council IV,councri01,23.0,PHI,SF,73,12.0,1250.0,177,463,0.382,55.0,213.0,0.258,122.0,250.0,0.488,0.442,123,153,0.804,51.0,163.0,214.0,97,32.0,13.0,52.0,67.0,532,0.0
2025,NBA,Torrey Craig,craigto01,34.0,2TM,SF,26,4.0,314.0,38,90,0.422,24.0,66.0,0.364,14.0,24.0,0.583,0.556,8,12,0.667,27.0,46.0,73.0,17,8.0,12.0,8.0,34.0,108,0.0
2025,NBA,Torrey Craig,craigto01,34.0,CHI,SF,9,1.0,113.0,22,45,0.489,15.0,35.0,0.429,7.0,10.0,0.7,0.656,3,4,0.75,8.0,17.0,25.0,5,2.0,1.0,0.0,15.0,62,0.0
2025,NBA,Torrey Craig,craigto01,34.0,BOS,SF,17,3.0,201.0,16,45,0.356,9.0,31.0,0.29,7.0,14.0,0.5,0.456,5,8,0.625,19.0,29.0,48.0,12,6.0,11.0,8.0,19.0,46,0.0
2025,NBA,Isaiah Crawford,crawfis01,23.0,SAC,SF,15,0.0,46.0,5,11,0.455,1.0,5.0,0.2,4.0,6.0,0.667,0.5,2,4,0.5,1.0,7.0,8.0,1,1.0,2.0,1.0,2.0,13,0.0
2025,NBA,Jae Crowder,crowdja01,34.0,SAC,PF,9,2.0,103.0,7,22,0.318,4.0,15.0,0.267,3.0,7.0,0.429,0.409,5,6,0.833,6.0,14.0,20.0,6,3.0,0.0,4.0,10.0,23,0.0
2025,NBA,Cui Yongxi,cuiyo01,21.0,BRK,SG,5,0.0,10.0,1,7,0.143,0.0,3.0,0.0,1.0,4.0,0.25,0.143,1,2,0.5,0.0,2.0,2.0,0,0.0,0.0,0.0,0.0,3,0.0
2025,NBA,Cade Cunningham,cunnica01,23.0,DET,PG,70,70.0,2452.0,684,1457,0.469,149.0,418.0,0.356,535.0,1039.0,0.515,0.521,313,370,0.846,56.0,369.0,425.0,638,71.0,53.0,309.0,195.0,1830,9.0
2025,NBA,Seth Curry,curryse01,34.0,CHO,SG,68,14.0,1062.0,164,343,0.478,83.0,182.0,0.456,81.0,161.0,0.503,0.599,33,39,0.846,24.0,89.0,113.0,60,27.0,7.0,32.0,59.0,444,0.0
2025,NBA,Stephen Curry,curryst01,36.0,GSW,PG,70,70.0,2252.0,564,1258,0.448,311.0,784.0,0.397,253.0,474.0,0.534,0.572,279,299,0.933,40.0,270.0,310.0,421,80.0,30.0,200.0,95.0,1718,0.0
2025,NBA,Pacome Dadiet,dadiepa01,19.0,NYK,SG,18,0.0,111.0,10,31,0.323,6.0,19.0,0.316,4.0,12.0,0.333,0.419,4,6,0.667,3.0,15.0,18.0,5,3.0,2.0,4.0,7.0,30,0.0
2025,NBA,Dyson Daniels,daniedy01,21.0,ATL,SG,76,76.0,2571.0,455,923,0.493,80.0,235.0,0.34,375.0,688.0,0.545,0.536,83,140,0.593,124.0,325.0,449.0,333,229.0,55.0,155.0,175.0,1073,0.0
2025,NBA,Tristan Da Silva,dasiltr01,23.0,ORL,SF,74,38.0,1629.0,199,483,0.412,80.0,239.0,0.335,119.0,244.0,0.488,0.495,55,63,0.873,73.0,172.0,245.0,113,33.0,18.0,56.0,94.0,533,0.0
2025,NBA,Anthony Davis,davisan02,31.0,2TM,PF,51,51.0,1706.0,470,910,0.516,35.0,124.0,0.282,435.0,786.0,0.553,0.536,286,369,0.775,134.0,456.0,590.0,181,59.0,110.0,113.0,98.0,1261,1.0
2025,NBA,Anthony Davis,davisan02,31.0,LAL,C,42,42.0,1440.0,400,758,0.528,28.0,94.0,0.298,372.0,664.0,0.56,0.546,253,321,0.788,119.0,380.0,499.0,141,54.0,90.0,93.0,82.0,1081,0.0
2025,NBA,Anthony Davis,davisan02,31.0,DAL,PF,9,9.0,266.0,70,152,0.461,7.0,30.0,0.233,63.0,122.0,0.516,0.484,33,48,0.688,15.0,76.0,91.0,40,5.0,20.0,20.0,16.0,180,1.0
2025,NBA,JD Davison,davisjd01,22.0,BOS,PG,16,0.0,93.0,12,34,0.353,4.0,18.0,0.222,8.0,16.0,0.5,0.412,5,7,0.714,2.0,11.0,13.0,13,5.0,1.0,13.0,2.0,33,0.0
2025,NBA,Johnny Davis,davisjo06,22.0,WAS,SG,34,0.0,242.0,32,78,0.41,7.0,29.0,0.241,25.0,49.0,0.51,0.455,9,15,0.6,10.0,28.0,38.0,11,15.0,6.0,7.0,18.0,80,0.0
2025,NBA,Terence Davis,daviste02,27.0,SAC,SG,1,0.0,8.0,0,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0,0.0
2025,NBA,RayJ Dennis,dennira01,23.0,IND,PG,11,0.0,70.0,11,33,0.333,6.0,21.0,0.286,5.0,12.0,0.417,0.424,2,2,1.0,2.0,10.0,12.0,14,7.0,2.0,5.0,7.0,30,0.0
2025,NBA,DeMar DeRozan,derozde01,35.0,SAC,SF,77,77.0,2768.0,624,1308,0.477,84.0,256.0,0.328,540.0,1052.0,0.513,0.509,378,441,0.857,50.0,248.0,298.0,342,62.0,32.0,105.0,150.0,1710,0.0
2025,NBA,Moussa Diabaté,diabamo01,23.0,CHO,C,71,8.0,1241.0,167,280,0.596,0.0,6.0,0.0,167.0,274.0,0.609,0.596,69,116,0.595,187.0,251.0,438.0,56,46.0,40.0,61.0,109.0,403,0.0
2025,NBA,Gradey Dick,dickgr01,21.0,TOR,SG,54,54.0,1587.0,265,647,0.41,114.0,326.0,0.35,151.0,321.0,0.47,0.498,133,155,0.858,44.0,149.0,193.0,98,48.0,10.0,83.0,120.0,777,0.0
2025,NBA,Ousmane Dieng,diengou01,21.0,OKC,C,37,1.0,405.0,54,125,0.432,23.0,71.0,0.324,31.0,54.0,0.574,0.524,11,16,0.688,18.0,63.0,81.0,31,17.0,7.0,18.0,33.0,142,0.0
2025,NBA,Rob Dillingham,dilliro01,20.0,MIN,PG,49,1.0,516.0,93,211,0.441,25.0,74.0,0.338,68.0,137.0,0.496,0.5,8,15,0.533,12.0,38.0,50.0,98,20.0,1.0,53.0,37.0,219,0.0
2025,NBA,Spencer Dinwiddie,dinwisp01,31.0,DAL,PG,79,30.0,2136.0,284,682,0.416,109.0,326.0,0.334,175.0,356.0,0.492,0.496,195,243,0.802,18.0,191.0,209.0,349,70.0,17.0,102.0,121.0,872,0.0
2025,NBA,Donte DiVincenzo,divindo01,28.0,MIN,SG,62,10.0,1606.0,250,593,0.422,174.0,438.0,0.397,76.0,155.0,0.49,0.568,49,63,0.778,32.0,196.0,228.0,225,73.0,17.0,99.0,114.0,723,0.0
2025,NBA,Luka Dončić,doncilu01,25.0,2TM,PG,50,50.0,1769.0,461,1025,0.45,177.0,481.0,0.368,284.0,544.0,0.522,0.536,309,395,0.782,40.0,369.0,409.0,383,89.0,21.0,179.0,126.0,1408,5.0
2025,NBA,Luka Dončić,doncilu01,25.0,DAL,PG,22,22.0,785.0,216,466,0.464,75.0,212.0,0.354,141.0,254.0,0.555,0.544,112,146,0.767,16.0,167.0,183.0,172,44.0,9.0,75.0,58.0,619,3.0
2025,NBA,Luka Dončić,doncilu01,25.0,LAL,PG,28,28.0,984.0,245,559,0.438,102.0,269.0,0.379,143.0,290.0,0.493,0.53,197,249,0.791,24.0,202.0,226.0,211,45.0,12.0,104.0,68.0,789,2.0
2025,NBA,Luguentz Dort,dortlu01,25.0,OKC,SF,71,71.0,2073.0,258,593,0.435,170.0,413.0,0.412,88.0,180.0,0.489,0.578,33,46,0.717,89.0,204.0,293.0,115,79.0,39.0,51.0,208.0,719,0.0
2025,NBA,Ayo Dosunmu,dosunay01,25.0,CHI,SG,46,26.0,1394.0,221,449,0.492,62.0,189.0,0.328,159.0,260.0,0.612,0.561,62,79,0.785,26.0,135.0,161.0,208,43.0,18.0,69.0,105.0,566,1.0
2025,NBA,Jeff Dowtin,dowtije01,27.0,PHI,PG,41,3.0,621.0,112,230,0.487,28.0,70.0,0.4,84.0,160.0,0.525,0.548,33,45,0.733,12.0,48.0,60.0,78,24.0,12.0,15.0,29.0,285,0.0
2025,NBA,PJ Dozier,doziepj01,28.0,MIN,SG,9,0.0,35.0,2,3,0.667,2.0,3.0,0.667,0.0,0.0,,1.0,1,6,0.167,1.0,4.0,5.0,5,1.0,0.0,1.0,3.0,7,0.0
2025,NBA,Andre Drummond,drumman01,31.0,PHI,C,40,23.0,751.0,117,234,0.5,3.0,20.0,0.15,114.0,214.0,0.533,0.506,56,90,0.622,109.0,201.0,310.0,34,39.0,18.0,55.0,94.0,293,0.0
2025,NBA,Chris Duarte,duartch01,27.0,CHI,SG,17,0.0,74.0,12,26,0.462,6.0,15.0,0.4,6.0,11.0,0.545,0.577,6,8,0.75,5.0,15.0,20.0,9,0.0,0.0,1.0,7.0,36,0.0
2025,NBA,Alex Ducas,ducasal01,24.0,OKC,SG,21,0.0,125.0,12,30,0.4,10.0,21.0,0.476,2.0,9.0,0.222,0.567,2,2,1.0,9.0,17.0,26.0,5,5.0,0.0,4.0,12.0,36,0.0
2025,NBA,David Duke Jr.,dukeda01,25.0,SAS,SG,6,0.0,34.0,6,14,0.429,3.0,6.0,0.5,3.0,8.0,0.375,0.536,1,2,0.5,1.0,4.0,5.0,4,1.0,0.0,2.0,1.0,16,0.0
2025,NBA,Kris Dunn,dunnkr01,30.0,LAC,PG,74,58.0,1783.0,192,437,0.439,75.0,224.0,0.335,117.0,213.0,0.549,0.525,15,22,0.682,53.0,198.0,251.0,210,128.0,27.0,74.0,197.0,474,0.0
2025,NBA,Ryan Dunn,dunnry01,22.0,PHO,SF,74,44.0,1410.0,205,477,0.43,82.0,264.0,0.311,123.0,213.0,0.577,0.516,19,39,0.487,92.0,175.0,267.0,57,44.0,40.0,40.0,162.0,511,0.0
2025,NBA,Kevin Durant,duranke01,36.0,PHO,PF,62,62.0,2265.0,592,1124,0.527,160.0,372.0,0.43,432.0,752.0,0.574,0.598,303,361,0.839,23.0,351.0,374.0,263,50.0,77.0,190.0,104.0,1647,0.0
2025,NBA,Jalen Duren,durenja01,21.0,DET,C,78,78.0,2034.0,378,546,0.692,0.0,0.0,,378.0,546.0,0.692,0.692,162,242,0.669,277.0,530.0,807.0,209,54.0,89.0,136.0,251.0,918,0.0
2025,NBA,Tari Eason,easonta01,23.0,HOU,PF,57,16.0,1420.0,272,559,0.487,63.0,184.0,0.342,209.0,375.0,0.557,0.543,79,104,0.76,128.0,234.0,362.0,83,97.0,50.0,65.0,136.0,686,0.0
2025,NBA,Zach Edey,edeyza01,22.0,MEM,C,66,55.0,1416.0,251,433,0.58,18.0,52.0,0.346,233.0,381.0,0.612,0.6,90,127,0.709,232.0,316.0,548.0,65,36.0,85.0,88.0,182.0,610,0.0
2025,NBA,Anthony Edwards,edwaran01,23.0,MIN,SG,79,79.0,2871.0,721,1612,0.447,320.0,811.0,0.395,401.0,801.0,0.501,0.547,415,496,0.837,61.0,389.0,450.0,359,91.0,51.0,249.0,150.0,2177,0.0
2025,NBA,Jesse Edwards,edwarje01,24.0,MIN,C,2,0.0,5.0,0,0,,0.0,0.0,,0.0,0.0,,,0,0,,0.0,0.0,0.0,1,0.0,0.0,0.0,2.0,0,0.0
2025,NBA,Justin Edwards,edwarju01,21.0,PHI,SF,44,26.0,1155.0,172,378,0.455,69.0,190.0,0.363,103.0,188.0,0.548,0.546,32,46,0.696,46.0,102.0,148.0,69,45.0,16.0,49.0,98.0,445,0.0
2025,NBA,Kessler Edwards,edwarke02,24.0,DAL,SF,40,18.0,608.0,67,135,0.496,22.0,54.0,0.407,45.0,81.0,0.556,0.578,12,13,0.923,22.0,93.0,115.0,42,19.0,20.0,16.0,62.0,168,0.0
2025,NBA,Keon Ellis,elliske01,25.0,SAC,SG,80,28.0,1948.0,227,464,0.489,139.0,321.0,0.433,88.0,143.0,0.615,0.639,73,86,0.849,60.0,152.0,212.0,120,121.0,63.0,71.0,176.0,666,0.0
2025,NBA,Joel Embiid,embiijo01,30.0,PHI,C,19,19.0,574.0,140,315,0.444,23.0,77.0,0.299,117.0,238.0,0.492,0.481,149,169,0.882,36.0,119.0,155.0,85,14.0,18.0,62.0,42.0,452,1.0
2025,NBA,Tyson Etienne,etienty01,25.0,BRK,PG,7,0.0,151.0,17,52,0.327,13.0,44.0,0.295,4.0,8.0,0.5,0.452,8,10,0.8,3.0,6.0,9.0,12,3.0,1.0,8.0,17.0,55,0.0
2025,NBA,Drew Eubanks,eubandr01,27.0,2TM,C,61,4.0,746.0,115,194,0.593,3.0,6.0,0.5,112.0,188.0,0.596,0.601,47,71,0.662,60.0,166.0,226.0,54,12.0,39.0,41.0,63.0,280,0.0
2025,NBA,Drew Eubanks,eubandr01,27.0,UTA,C,37,4.0,568.0,88,145,0.607,3.0,5.0,0.6,85.0,140.0,0.607,0.617,36,57,0.632,40.0,128.0,168.0,45,10.0,32.0,31.0,46.0,215,0.0
2025,NBA,Drew Eubanks,eubandr01,27.0,LAC,C,24,0.0,178.0,27,49,0.551,0.0,1.0,0.0,27.0,48.0,0.563,0.551,11,14,0.786,20.0,38.0,58.0,9,2.0,7.0,10.0,17.0,65,0.0
2025,NBA,Tosan Evbuomwan,evbuoto01,23.0,BRK,SF,28,0.0,665.0,94,220,0.427,24.0,77.0,0.312,70.0,143.0,0.49,0.482,55,73,0.753,32.0,88.0,120.0,55,24.0,10.0,39.0,55.0,267,0.0
2025,NBA,Dante Exum,exumda01,29.0,DAL,PG,20,13.0,372.0,64,134,0.478,23.0,53.0,0.434,41.0,81.0,0.506,0.563,23,31,0.742,4.0,29.0,33.0,56,12.0,3.0,22.0,34.0,174,0.0
2025,NBA,Bruno Fernando,fernabr01,26.0,TOR,C,17,2.0,147.0,26,49,0.531,0.0,0.0,,26.0,49.0,0.531,0.531,6,8,0.75,21.0,30.0,51.0,18,4.0,9.0,14.0,27.0,58,0.0
2025,NBA,Kyle Filipowski,filipky01,21.0,UTA,C,72,27.0,1522.0,260,518,0.502,77.0,220.0,0.35,183.0,298.0,0.614,0.576,93,143,0.65,112.0,328.0,440.0,140,48.0,22.0,102.0,171.0,690,0.0
2025,NBA,Dorian Finney-Smith,finnedo01,31.0,2TM,PF,63,40.0,1818.0,195,435,0.448,129.0,314.0,0.411,66.0,121.0,0.545,0.597,30,45,0.667,80.0,167.0,247.0,90,58.0,23.0,56.0,136.0,549,0.0
2025,NBA,Dorian Finney-Smith,finnedo01,31.0,BRK,PF,20,20.0,579.0,73,159,0.459,47.0,108.0,0.435,26.0,51.0,0.51,0.607,15,24,0.625,31.0,60.0,91.0,31,18.0,12.0,18.0,54.0,208,0.0
2025,NBA,Dorian Finney-Smith,finnedo01,31.0,LAL,PF,43,20.0,1239.0,122,276,0.442,82.0,206.0,0.398,40.0,70.0,0.571,0.591,15,21,0.714,49.0,107.0,156.0,59,40.0,11.0,38.0,82.0,341,0.0
2025,NBA,Adam Flagler,flaglad01,25.0,OKC,SG,37,0.0,203.0,25,96,0.26,14.0,72.0,0.194,11.0,24.0,0.458,0.333,1,2,0.5,7.0,20.0,27.0,12,8.0,3.0,4.0,15.0,65,0.0
2025,NBA,Trentyn Flowers,flowetr01,19.0,LAC,SF,6,0.0,27.0,4,11,0.364,0.0,2.0,0.0,4.0,9.0,0.444,0.364,3,3,1.0,1.0,3.0,4.0,0,0.0,0.0,1.0,4.0,11,0.0
2025,NBA,Malachi Flynn,flynnma01,26.0,CHO,PG,4,0.0,44.0,5,13,0.385,1.0,4.0,0.25,4.0,9.0,0.444,0.423,5,6,0.833,3.0,4.0,7.0,7,3.0,0.0,4.0,4.0,16,0.0
2025,NBA,Simone Fontecchio,fontesi01,29.0,DET,SF,75,0.0,1237.0,150,373,0.402,76.0,227.0,0.335,74.0,146.0,0.507,0.504,70,84,0.833,52.0,163.0,215.0,65,31.0,12.0,54.0,95.0,446,0.0
2025,NBA,De'Aaron Fox,foxde01,27.0,2TM,PG,62,62.0,2241.0,539,1163,0.463,118.0,381.0,0.31,421.0,782.0,0.538,0.514,263,318,0.827,54.0,244.0,298.0,392,91.0,25.0,174.0,164.0,1459,0.0
2025,NBA,De'Aaron Fox,foxde01,27.0,SAC,PG,45,45.0,1663.0,414,883,0.469,92.0,286.0,0.322,322.0,597.0,0.539,0.521,204,246,0.829,45.0,180.0,225.0,276,66.0,20.0,133.0,118.0,1124,0.0
2025,NBA,De'Aaron Fox,foxde01,27.0,SAS,PG,17,17.0,578.0,125,280,0.446,26.0,95.0,0.274,99.0,185.0,0.535,0.493,59,72,0.819,9.0,64.0,73.0,116,25.0,5.0,41.0,46.0,335,0.0
2025,NBA,Enrique Freeman,freemen01,24.0,IND,PF,22,1.0,181.0,16,37,0.432,1.0,10.0,0.1,15.0,27.0,0.556,0.446,13,19,0.684,11.0,19.0,30.0,9,3.0,3.0,6.0,21.0,46,0.0
2025,NBA,Markelle Fultz,fultzma01,26.0,SAC,PG,21,0.0,184.0,28,67,0.418,4.0,8.0,0.5,24.0,59.0,0.407,0.448,1,1,1.0,6.0,14.0,20.0,27,10.0,2.0,15.0,12.0,61,0.0
2025,NBA,Johnny Furphy,furphjo01,20.0,IND,SG,50,0.0,379.0,35,92,0.38,15.0,50.0,0.3,20.0,42.0,0.476,0.462,18,22,0.818,23.0,48.0,71.0,19,18.0,11.0,12.0,41.0,103,0.0
2025,NBA,Daniel Gafford,gaffoda01,26.0,DAL,C,57,31.0,1226.0,283,403,0.702,0.0,0.0,,283.0,403.0,0.702,0.702,135,196,0.689,155.0,233.0,388.0,80,23.0,102.0,66.0,152.0,701,0.0
2025,NBA,Darius Garland,garlada01,25.0,CLE,PG,75,75.0,2301.0,554,1174,0.472,212.0,529.0,0.401,342.0,645.0,0.53,0.562,224,255,0.878,47.0,167.0,214.0,506,91.0,11.0,189.0,143.0,1544,0.0
2025,NBA,Marcus Garrett,garrema01,26.0,CHO,SG,4,0.0,79.0,11,27,0.407,3.0,8.0,0.375,8.0,19.0,0.421,0.463,3,4,0.75,1.0,5.0,6.0,13,3.0,2.0,6.0,10.0,28,0.0
2025,NBA,Luka Garza,garzalu01,26.0,MIN,C,39,0.0,219.0,52,105,0.495,10.0,36.0,0.278,42.0,69.0,0.609,0.543,24,35,0.686,31.0,23.0,54.0,11,6.0,3.0,12.0,29.0,138,0.0
2025,NBA,Keyonte George,georgke01,21.0,UTA,PG,67,35.0,2109.0,359,919,0.391,174.0,507.0,0.343,185.0,412.0,0.449,0.485,233,285,0.818,26.0,227.0,253.0,377,46.0,9.0,183.0,111.0,1125,0.0
2025,NBA,Kyshawn George,georgky01,21.0,WAS,SG,68,38.0,1802.0,203,546,0.372,114.0,354.0,0.322,89.0,192.0,0.464,0.476,70,93,0.753,49.0,236.0,285.0,169,68.0,50.0,97.0,201.0,590,0.0
2025,NBA,Paul George,georgpa01,34.0,PHI,PF,41,41.0,1334.0,245,570,0.43,96.0,268.0,0.358,149.0,302.0,0.493,0.514,79,97,0.814,24.0,195.0,219.0,178,75.0,20.0,106.0,101.0,665,0.0
2025,NBA,Taj Gibson,gibsota01,39.0,CHO,C,37,11.0,409.0,47,95,0.495,1.0,2.0,0.5,46.0,93.0,0.495,0.5,12,20,0.6,51.0,69.0,120.0,21,9.0,18.0,25.0,54.0,107,0.0
2025,NBA,Josh Giddey,giddejo01,22.0,CHI,PG,70,69.0,2117.0,371,798,0.465,105.0,278.0,0.378,266.0,520.0,0.512,0.531,175,224,0.781,127.0,439.0,566.0,503,84.0,45.0,202.0,122.0,1022,7.0
