id,slug,name,team,opponent,location,outcome,game_date,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,plus_minus,game_score,points,total_rebounds,minutes,rolling_pts_5,rolling_reb_5,rolling_ast_5,rolling_min_5,rolling_fg_pct_5,rolling_3p_pct_5,rolling_pts_10,rolling_reb_10,rolling_ast_10,rolling_min_10,rolling_fg_pct_10,rolling_3p_pct_10,home_away_pts_avg,home_away_reb_avg,home_away_ast_avg,rest_days,is_back_to_back
21823,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,UTAH_JAZZ,HOME,WIN,2026-03-15,2007,10,15,0,2,0,0,3,8,1,2,1,2,0,10.0,19.4,20,11,33.45,17.4,9.8,2.2,33.11,0.6271186440677966,0.5,17.0,10.1,1.8,32.718333333333334,0.5859375,0.4444444444444444,9.903225806451612,6.483870967741935,1.3548387096774193,1.0,1
22207,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,SAN_ANTONIO_SPURS,HOME,LOSS,2026-03-17,1778,4,12,1,4,1,1,2,5,2,0,1,0,2,-19.0,7.4,10,7,29.633333333333333,15.6,9.6,1.4,31.623333333333335,0.603448275862069,0.4444444444444444,16.8,10.0,1.9,32.79333333333334,0.5859375,0.4,10.21875,6.625,1.34375,2.0,0
22569,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,PHILADELPHIA_76ERS,HOME,LOSS,2026-03-19,2029,3,5,0,1,6,10,0,7,0,0,1,1,0,-7.0,9.9,12,7,33.81666666666667,15.0,9.2,1.2,29.740000000000002,0.5689655172413793,0.3333333333333333,17.2,9.7,2.0,32.745,0.5891472868217055,0.4090909090909091,10.212121212121213,6.636363636363637,1.3636363636363635,2.0,0
23027,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,BROOKLYN_NETS,HOME,WIN,2026-03-22,1706,6,13,0,0,2,4,6,9,0,1,0,2,1,-4.0,12.0,14,15,28.433333333333334,16.2,9.2,1.2,32.59666666666667,0.5789473684210527,0.3333333333333333,15.5,9.2,1.6,32.809999999999995,0.5739130434782609,0.3,10.264705882352942,6.647058823529412,1.3235294117647058,3.0,0
25011,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,NEW_ORLEANS_PELICANS,HOME,WIN,2026-04-03,1491,6,10,0,2,0,1,3,4,2,2,0,3,2,7.0,9.9,12,7,24.85,17.6,11.4,1.2,30.93,0.5797101449275363,0.2,16.9,10.3,1.2,31.76333333333334,0.5793650793650794,0.29411764705882354,10.371428571428572,6.885714285714286,1.2857142857142858,2.0,0
25368,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,LOS_ANGELES_CLIPPERS,HOME,LOSS,2026-04-05,1211,3,6,0,0,2,6,3,2,0,0,0,1,3,-22.0,3.9,8,5,20.183333333333334,17.2,9.8,1.6,30.21333333333333,0.6060606060606061,0.14285714285714285,16.7,10.2,1.2,31.298333333333336,0.584,0.2777777777777778,10.416666666666666,6.888888888888889,1.3055555555555556,2.0,0
26234,achiupr01,Precious Achiuwa,SACRAMENTO_KINGS,GOLDEN_STATE_WARRIORS,HOME,WIN,2026-04-10,1495,2,9,0,4,1,2,1,5,4,2,1,1,1,-12.0,5.4,5,6,24.916666666666668,15.4,9.0,1.6,30.30333333333333,0.5396825396825397,0.14285714285714285,14.3,8.9,1.4,29.733333333333338,0.5344827586206896,0.14285714285714285,10.35135135135135,6.837837837837838,1.2702702702702702,3.0,0
24,adamsst01,Steven Adams,HOUSTON_ROCKETS,OKLAHOMA_CITY_THUNDER,AWAY,LOSS,2025-10-21,2190,1,4,0,0,2,2,5,8,3,0,0,3,4,2.0,5.0,4,13,36.5,,,,,,,,,,,,,,,,,0
1338,adamsst01,Steven Adams,HOUSTON_ROCKETS,TORONTO_RAPTORS,AWAY,WIN,2025-10-29,1182,5,6,0,0,2,2,8,4,2,1,1,1,3,14.0,17.5,12,12,19.7,6.333333333333333,10.333333333333334,1.3333333333333333,25.933333333333334,0.5555555555555556,,6.333333333333333,10.333333333333334,1.3333333333333333,25.933333333333334,0.5555555555555556,,4.0,13.0,3.0,2.0,0
1859,adamsst01,Steven Adams,HOUSTON_ROCKETS,BOSTON_CELTICS,AWAY,WIN,2025-11-01,867,2,3,0,0,0,0,3,2,3,0,0,1,1,13.0,6.1,4,5,14.45,7.75,10.75,1.5,24.375,0.6666666666666666,,7.75,10.75,1.5,24.375,0.6666666666666666,,8.0,12.5,2.5,3.0,0
2872,adamsst01,Steven Adams,HOUSTON_ROCKETS,SAN_ANTONIO_SPURS,AWAY,LOSS,2025-11-07,1205,1,4,0,0,1,1,3,5,1,1,0,0,2,-7.0,5.1,3,8,20.083333333333332,7.0,8.8,1.4,19.716666666666665,0.7647058823529411,,6.5,9.5,1.6666666666666667,22.51388888888889,0.6666666666666666,,6.666666666666667,10.0,2.6666666666666665,2.0,0
3192,adamsst01,Steven Adams,HOUSTON_ROCKETS,MILWAUKEE_BUCKS,AWAY,WIN,2025-11-09,1338,5,7,0,0,2,2,5,1,1,0,0,1,2,-3.0,11.8,12,6,22.3,5.4,8.4,1.6,18.686666666666667,0.5882352941176471,,6.0,9.285714285714286,1.5714285714285714,22.166666666666664,0.6,,5.75,9.5,2.25,2.0,0
4829,adamsst01,Steven Adams,HOUSTON_ROCKETS,CLEVELAND_CAVALIERS,AWAY,WIN,2025-11-19,1679,2,6,0,0,2,2,6,5,3,0,1,2,2,6.0,8.3,6,11,27.983333333333334,5.6,9.2,1.2,20.806666666666665,0.39285714285714285,,6.3,9.0,1.3,20.261666666666667,0.5333333333333333,,7.0,8.8,2.0,3.0,0
5641,adamsst01,Steven Adams,HOUSTON_ROCKETS,PHOENIX_SUNS,AWAY,WIN,2025-11-24,989,2,4,0,0,2,2,3,4,0,1,0,0,2,6.0,7.5,6,7,16.483333333333334,4.8,10.2,1.8,22.55,0.36,,5.9,9.1,1.7,21.241666666666667,0.5,,6.833333333333333,9.166666666666666,2.1666666666666665,3.0,0
6426,adamsst01,Steven Adams,HOUSTON_ROCKETS,UTAH_JAZZ,AWAY,WIN,2025-11-30,1018,2,4,0,0,9,10,4,8,2,1,1,0,0,24.0,18.9,13,12,16.966666666666665,5.0,10.0,1.0,22.470000000000002,0.375,,5.3,8.6,1.5,20.919999999999998,0.45652173913043476,,6.714285714285714,8.857142857142858,1.8571428571428572,4.0,0
8455,adamsst01,Steven Adams,HOUSTON_ROCKETS,DENVER_NUGGETS,AWAY,LOSS,2025-12-15,930,1,1,0,0,1,2,0,0,0,0,0,1,3,-8.0,0.1,3,0,15.5,7.6,8.2,1.4,19.813333333333333,0.5909090909090909,,6.2,9.2,1.6,21.181666666666665,0.46808510638297873,,7.5,9.25,1.875,4.0,0
8672,adamsst01,Steven Adams,HOUSTON_ROCKETS,NEW_ORLEANS_PELICANS,AWAY,LOSS,2025-12-18,1669,2,10,0,0,2,5,6,4,3,1,1,1,3,3.0,5.6,6,10,27.816666666666666,7.0,6.8,1.4,19.616666666666667,0.631578947368421,,6.0,8.4,1.2,21.043333333333333,0.4883720930232558,,7.0,8.222222222222221,1.6666666666666667,3.0,0
9033,adamsst01,Steven Adams,HOUSTON_ROCKETS,DENVER_NUGGETS,AWAY,WIN,2025-12-20,1514,0,4,0,0,1,2,5,7,0,0,0,0,1,-10.0,3.0,1,12,25.233333333333334,5.6,6.4,1.6,21.78666666666667,0.48,,6.1,8.3,1.5,22.07333333333333,0.42857142857142855,,6.9,8.4,1.8,2.0,0
9626,adamsst01,Steven Adams,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,AWAY,LOSS,2025-12-23,840,1,3,0,0,0,0,1,3,1,0,0,1,1,-5.0,1.2,2,4,14.0,3.6,7.2,1.6,23.266666666666666,0.30434782608695654,,5.9,8.2,1.5,21.871666666666666,0.4444444444444444,,6.363636363636363,8.727272727272727,1.6363636363636365,2.0,0
9740,adamsst01,Steven Adams,HOUSTON_ROCKETS,LOS_ANGELES_LAKERS,AWAY,WIN,2025-12-25,1533,2,3,0,0,0,0,4,5,2,0,0,1,0,-4.0,7.4,4,9,25.55,3.2,6.4,1.2,20.093333333333334,0.2727272727272727,,5.5,7.5,1.3,20.473333333333336,0.4523809523809524,,6.0,8.333333333333334,1.5833333333333333,2.0,0
11878,adamsst01,Steven Adams,HOUSTON_ROCKETS,PORTLAND_TRAIL_BLAZERS,AWAY,LOSS,2026-01-07,1808,3,6,0,0,1,2,6,5,4,2,2,2,3,3.0,12.3,7,11,30.133333333333333,6.2,7.4,1.2,23.063333333333336,0.5652173913043478,,4.9,7.3,1.4,23.165,0.43478260869565216,,5.846153846153846,8.384615384615385,1.6153846153846154,2.0,0
12219,adamsst01,Steven Adams,HOUSTON_ROCKETS,PORTLAND_TRAIL_BLAZERS,AWAY,LOSS,2026-01-09,1962,2,2,0,0,1,4,6,3,3,0,1,1,2,-14.0,9.3,5,9,32.7,7.2,8.8,1.8,26.290000000000003,0.5769230769230769,,5.2,7.6,1.5,23.191666666666666,0.4375,,5.928571428571429,8.571428571428571,1.7857142857142858,2.0,0
12605,adamsst01,Steven Adams,HOUSTON_ROCKETS,SACRAMENTO_KINGS,AWAY,LOSS,2026-01-11,1426,0,0,0,0,3,4,4,2,1,0,1,2,2,0.0,4.6,3,6,23.766666666666666,7.4,8.8,2.0,27.72,0.6,,5.3,7.9,1.6,24.669999999999998,0.45652173913043476,,5.866666666666666,8.6,1.8666666666666667,2.0,0
396,adamsst01,Steven Adams,HOUSTON_ROCKETS,DETROIT_PISTONS,HOME,LOSS,2025-10-24,1514,4,4,0,0,3,4,6,4,0,3,0,1,2,-4.0,16.0,11,10,25.233333333333334,4.0,13.0,3.0,36.5,0.25,,4.0,13.0,3.0,36.5,0.25,,,,,3.0,0
1052,adamsst01,Steven Adams,HOUSTON_ROCKETS,BROOKLYN_NETS,HOME,WIN,2025-10-27,964,0,1,0,0,4,4,5,3,1,0,1,1,1,20.0,7.7,4,8,16.066666666666666,7.5,11.5,1.5,30.866666666666667,0.625,,7.5,11.5,1.5,30.866666666666667,0.625,,11.0,10.0,0.0,3.0,0
2207,adamsst01,Steven Adams,HOUSTON_ROCKETS,DALLAS_MAVERICKS,HOME,WIN,2025-11-03,1388,2,3,0,0,0,2,3,6,1,2,2,1,3,6.0,7.7,4,9,23.133333333333333,7.0,9.6,1.8,22.39,0.6666666666666666,,7.0,9.6,1.8,22.39,0.6666666666666666,,7.5,9.0,0.5,2.0,0
3719,adamsst01,Steven Adams,HOUSTON_ROCKETS,WASHINGTON_WIZARDS,HOME,WIN,2025-11-12,1013,2,5,0,0,1,2,5,3,4,0,2,1,2,21.0,8.7,5,8,16.883333333333333,7.0,8.0,1.6,19.933333333333334,0.6521739130434783,,6.75,8.875,1.5,22.183333333333334,0.625,,6.333333333333333,9.0,0.6666666666666666,3.0,0
4037,adamsst01,Steven Adams,HOUSTON_ROCKETS,PORTLAND_TRAIL_BLAZERS,HOME,WIN,2025-11-14,1051,2,4,0,0,1,2,5,6,0,1,2,0,1,22.0,9.9,5,11,17.516666666666666,5.6,7.2,2.0,19.369999999999997,0.5454545454545454,,6.555555555555555,8.777777777777779,1.7777777777777777,21.594444444444445,0.5945945945945946,,6.0,8.75,1.5,2.0,0
4406,adamsst01,Steven Adams,HOUSTON_ROCKETS,ORLANDO_MAGIC,HOME,WIN,2025-11-16,1635,1,8,0,0,1,2,8,5,0,0,0,2,3,-2.0,1.3,3,13,27.25,5.8,8.4,1.4,19.98333333333333,0.5217391304347826,,6.4,9.0,1.6,21.186666666666667,0.5853658536585366,,5.8,9.2,1.2,2.0,0
5094,adamsst01,Steven Adams,HOUSTON_ROCKETS,DENVER_NUGGETS,HOME,LOSS,2025-11-21,1387,2,2,0,0,1,3,5,3,2,0,0,1,1,14.0,8.0,5,8,23.116666666666667,6.2,9.8,1.6,22.386666666666663,0.4,,5.8,9.1,1.6,20.536666666666665,0.46808510638297873,,5.333333333333333,9.833333333333334,1.0,2.0,0
6951,adamsst01,Steven Adams,HOUSTON_ROCKETS,SACRAMENTO_KINGS,HOME,WIN,2025-12-03,1070,5,6,0,0,1,2,5,3,0,0,2,3,0,7.0,11.2,11,8,17.833333333333332,6.6,10.2,1.4,22.360000000000003,0.375,,6.2,9.3,1.4,21.171666666666667,0.44680851063829785,,5.285714285714286,9.571428571428571,1.1428571428571428,2.0,0
7326,adamsst01,Steven Adams,HOUSTON_ROCKETS,PHOENIX_SUNS,HOME,WIN,2025-12-05,1792,2,4,0,0,0,0,3,5,3,2,1,1,5,18.0,7.4,4,8,29.866666666666667,8.2,9.2,1.4,20.476666666666667,0.5909090909090909,,6.9,9.2,1.3,20.641666666666666,0.48,,6.0,9.375,1.0,2.0,0
7977,adamsst01,Steven Adams,HOUSTON_ROCKETS,LOS_ANGELES_CLIPPERS,HOME,WIN,2025-12-11,1075,2,4,0,0,0,0,3,3,2,2,0,1,0,10.0,7.4,4,6,17.916666666666668,7.8,8.6,1.4,20.85333333333333,0.65,,7.0,9.2,1.5,21.62,0.5,,5.777777777777778,9.222222222222221,1.2222222222222223,5.0,0
10088,adamsst01,Steven Adams,HOUSTON_ROCKETS,CLEVELAND_CAVALIERS,HOME,WIN,2025-12-27,1330,3,6,0,0,3,6,5,3,1,2,0,3,0,26.0,8.9,9,8,22.166666666666668,3.2,7.0,1.2,21.619999999999997,0.2857142857142857,,5.4,7.6,1.3,20.716666666666665,0.4418604651162791,,5.6,8.9,1.3,2.0,0
10459,adamsst01,Steven Adams,HOUSTON_ROCKETS,INDIANA_PACERS,HOME,WIN,2025-12-29,1337,3,4,0,0,2,6,3,2,0,0,0,0,2,17.0,6.7,8,5,22.283333333333335,4.4,8.6,1.4,22.953333333333333,0.3076923076923077,,5.7,7.7,1.4,21.285000000000004,0.4444444444444444,,5.909090909090909,8.818181818181818,1.2727272727272727,2.0,0
11584,adamsst01,Steven Adams,HOUSTON_ROCKETS,PHOENIX_SUNS,HOME,WIN,2026-01-05,1879,4,7,0,0,0,4,6,5,2,1,0,2,1,7.0,8.8,8,11,31.316666666666666,4.8,7.6,0.8,21.84666666666667,0.45,,5.2,7.0,1.2,21.81666666666667,0.4666666666666667,,6.083333333333333,8.5,1.1666666666666667,2.0,0
12906,adamsst01,Steven Adams,HOUSTON_ROCKETS,CHICAGO_BULLS,HOME,WIN,2026-01-13,1092,2,5,0,0,0,2,3,4,1,2,0,0,2,9.0,5.7,4,7,18.2,6.2,8.4,2.0,28.04,0.631578947368421,,5.3,8.5,1.7,25.496666666666666,0.4444444444444444,,6.230769230769231,8.692307692307692,1.2307692307692308,2.0,0
13190,adamsst01,Steven Adams,HOUSTON_ROCKETS,OKLAHOMA_CITY_THUNDER,HOME,LOSS,2026-01-15,1501,3,6,0,0,0,0,6,5,0,0,2,0,0,-7.0,10.1,6,11,25.016666666666666,5.4,8.8,2.2,27.223333333333336,0.55,,5.1,8.2,1.5,24.535,0.5,,6.071428571428571,8.571428571428571,1.2142857142857142,2.0,0
13696,adamsst01,Steven Adams,HOUSTON_ROCKETS,NEW_ORLEANS_PELICANS,HOME,WIN,2026-01-18,1645,2,3,0,0,1,2,5,5,2,0,0,1,1,10.0,8.3,5,10,27.416666666666668,5.0,8.8,1.8,25.96333333333333,0.5263157894736842,,5.6,8.1,1.5,24.513333333333332,0.5476190476190477,,6.066666666666666,8.733333333333333,1.1333333333333333,2.0,0
166,adebaba01,Bam Adebayo,MIAMI_HEAT,ORLANDO_MAGIC,AWAY,LOSS,2025-10-22,2052,4,13,1,5,6,7,3,9,2,0,0,4,3,-2.0,8.1,15,12,34.2,,,,,,,,,,,,,,,,,0
388,adebaba01,Bam Adebayo,MIAMI_HEAT,MEMPHIS_GRIZZLIES,AWAY,WIN,2025-10-24,1701,8,19,4,8,4,4,1,4,4,1,0,1,2,25.0,17.8,24,5,28.35,15.0,12.0,2.0,34.2,0.3076923076923077,0.2,15.0,12.0,2.0,34.2,0.3076923076923077,0.2,15.0,12.0,2.0,2.0,0
1535,adebaba01,Bam Adebayo,MIAMI_HEAT,SAN_ANTONIO_SPURS,AWAY,LOSS,2025-10-30,2230,12,27,4,13,3,4,1,9,3,1,1,2,2,7.0,20.9,31,10,37.166666666666664,21.0,9.0,2.75,32.78333333333333,0.42857142857142855,0.391304347826087,21.0,9.0,2.75,32.78333333333333,0.42857142857142855,0.391304347826087,19.5,8.5,3.0,2.0,0
1948,adebaba01,Bam Adebayo,MIAMI_HEAT,LOS_ANGELES_LAKERS,AWAY,LOSS,2025-11-02,2180,6,11,1,5,4,4,1,7,5,3,1,0,1,-13.0,21.3,17,8,36.333333333333336,23.0,9.2,2.8,33.660000000000004,0.43333333333333335,0.3611111111111111,23.0,9.2,2.8,33.660000000000004,0.43333333333333335,0.3611111111111111,23.333333333333332,9.0,3.0,3.0,0
2134,adebaba01,Bam Adebayo,MIAMI_HEAT,LOS_ANGELES_CLIPPERS,AWAY,WIN,2025-11-03,1813,10,18,2,4,3,5,0,10,4,2,0,2,1,2.0,21.0,25,10,30.216666666666665,23.4,8.4,3.4,34.086666666666666,0.4659090909090909,0.3611111111111111,22.0,9.0,3.1666666666666665,34.105555555555554,0.44554455445544555,0.34146341463414637,21.75,8.75,3.5,1.0,1
2687,adebaba01,Bam Adebayo,MIAMI_HEAT,DENVER_NUGGETS,AWAY,LOSS,2025-11-05,492,1,5,0,2,0,0,0,1,0,0,0,0,1,4.0,-1.2,2,1,8.2,23.6,9.4,3.4,34.459999999999994,0.4942528735632184,0.34375,22.428571428571427,9.142857142857142,3.2857142857142856,33.55,0.46218487394957986,0.35555555555555557,22.4,9.0,3.6,2.0,0
5044,adebaba01,Bam Adebayo,MIAMI_HEAT,CHICAGO_BULLS,AWAY,WIN,2025-11-21,1768,4,11,2,5,8,10,1,6,5,0,3,1,3,24.0,17.0,18,7,29.466666666666665,19.0,7.2,3.0,28.143333333333334,0.4864864864864865,0.35714285714285715,19.88888888888889,8.0,2.888888888888889,30.20555555555556,0.45985401459854014,0.37254901960784315,19.0,7.666666666666667,3.0,2.0,0
5396,adebaba01,Bam Adebayo,MIAMI_HEAT,PHILADELPHIA_76ERS,AWAY,WIN,2025-11-23,1952,7,14,1,4,3,4,3,10,1,1,0,2,1,4.0,15.0,18,13,32.53333333333333,16.4,6.6,3.4,26.603333333333335,0.4827586206896552,0.4,19.7,7.9,3.1,30.131666666666668,0.4527027027027027,0.375,18.857142857142858,7.571428571428571,3.2857142857142856,2.0,0
6935,adebaba01,Bam Adebayo,MIAMI_HEAT,DALLAS_MAVERICKS,AWAY,LOSS,2025-12-03,1704,10,19,1,6,0,0,1,6,1,1,0,1,1,-6.0,14.5,21,7,28.4,18.8,10.8,1.6,31.063333333333333,0.4927536231884058,0.36363636363636365,17.6,8.7,2.5,28.833333333333332,0.4881889763779528,0.38095238095238093,18.75,8.25,3.0,2.0,0
7220,adebaba01,Bam Adebayo,MIAMI_HEAT,ORLANDO_MAGIC,AWAY,LOSS,2025-12-05,2371,9,15,2,4,4,6,2,13,3,2,2,5,2,3.0,21.3,24,15,39.516666666666666,19.4,9.6,1.6,30.236666666666668,0.5,0.3333333333333333,18.0,8.6,2.1,28.04,0.4888888888888889,0.37209302325581395,19.0,8.11111111111111,2.7777777777777777,2.0,0
7841,adebaba01,Bam Adebayo,MIAMI_HEAT,ORLANDO_MAGIC,AWAY,LOSS,2025-12-09,2133,7,14,0,3,5,6,1,7,2,1,3,0,1,6.0,18.5,19,8,35.55,19.2,10.6,2.2,31.46666666666666,0.5507246376811594,0.391304347826087,18.6,9.7,2.3,30.608333333333338,0.5,0.36363636363636365,19.5,8.8,2.8,3.0,0
8689,adebaba01,Bam Adebayo,MIAMI_HEAT,BROOKLYN_NETS,AWAY,WIN,2025-12-18,1864,4,13,0,2,0,2,2,15,1,1,3,3,5,12.0,4.4,8,17,31.066666666666666,18.6,9.4,2.2,32.21333333333333,0.5285714285714286,0.21052631578947367,18.7,10.1,1.9,31.638333333333332,0.5107913669064749,0.2926829268292683,19.454545454545453,8.727272727272727,2.727272727272727,3.0,0
8811,adebaba01,Bam Adebayo,MIAMI_HEAT,BOSTON_CELTICS,AWAY,LOSS,2025-12-19,2167,6,13,0,1,4,6,4,6,4,1,0,3,5,-15.0,11.9,16,10,36.11666666666667,16.0,11.4,2.2,32.74666666666666,0.484375,0.2,17.7,10.5,1.9,31.491666666666667,0.4927536231884058,0.28205128205128205,18.5,9.416666666666666,2.5833333333333335,1.0,1
9161,adebaba01,Bam Adebayo,MIAMI_HEAT,NEW_YORK_KNICKS,AWAY,LOSS,2025-12-21,2014,4,11,0,3,6,7,3,6,0,0,0,3,3,-5.0,7.2,14,9,33.56666666666667,14.4,10.4,2.4,32.06666666666666,0.45161290322580644,0.08333333333333333,17.6,10.9,2.2,32.17,0.5,0.2972972972972973,18.307692307692307,9.461538461538462,2.6923076923076925,2.0,0
10884,adebaba01,Bam Adebayo,MIAMI_HEAT,DETROIT_PISTONS,AWAY,WIN,2026-01-01,1973,5,14,1,2,4,4,3,11,0,2,1,1,2,17.0,13.5,15,14,32.88333333333333,12.0,11.6,2.4,31.209999999999997,0.39655172413793105,0.1,15.3,10.5,2.3,31.711666666666662,0.46875,0.1724137931034483,18.0,9.428571428571429,2.5,3.0,0
11750,adebaba01,Bam Adebayo,MIAMI_HEAT,MINNESOTA_TIMBERWOLVES,AWAY,LOSS,2026-01-06,1708,3,11,1,2,0,0,2,9,3,0,0,1,0,-6.0,5.7,7,11,28.466666666666665,12.2,10.2,3.4,30.236666666666668,0.3870967741935484,0.3333333333333333,13.8,10.5,2.6,32.05,0.4126984126984127,0.20833333333333334,17.8,9.733333333333333,2.3333333333333335,2.0,0
12394,adebaba01,Bam Adebayo,MIAMI_HEAT,INDIANA_PACERS,AWAY,LOSS,2026-01-10,1488,5,12,0,2,3,3,2,7,2,0,0,2,1,-23.0,9.1,13,9,24.8,11.8,10.0,3.4,29.10333333333333,0.3709677419354839,0.4166666666666667,12.6,10.8,2.7,31.34166666666667,0.3902439024390244,0.2608695652173913,17.125,9.8125,2.375,4.0,0
12599,adebaba01,Bam Adebayo,MIAMI_HEAT,OKLAHOMA_CITY_THUNDER,AWAY,LOSS,2026-01-11,1894,3,10,0,1,0,2,1,13,4,1,1,2,3,-9.0,5.3,6,14,31.566666666666666,11.8,9.8,3.0,29.830000000000002,0.359375,0.3333333333333333,11.9,10.7,2.7,30.52,0.3770491803278688,0.22727272727272727,16.88235294117647,9.764705882352942,2.3529411764705883,1.0,1
13922,adebaba01,Bam Adebayo,MIAMI_HEAT,GOLDEN_STATE_WARRIORS,AWAY,LOSS,2026-01-19,1551,1,13,0,5,2,2,5,7,3,0,0,1,0,-20.0,2.0,4,12,25.85,20.0,9.6,3.8,30.60333333333333,0.46153846153846156,0.5,15.9,9.8,3.6,29.85333333333333,0.42142857142857143,0.47368421052631576,16.27777777777778,10.0,2.4444444444444446,2.0,0
13976,adebaba01,Bam Adebayo,MIAMI_HEAT,SACRAMENTO_KINGS,AWAY,WIN,2026-01-20,1821,8,15,4,5,5,7,0,7,5,1,1,1,1,13.0,22.8,25,7,30.35,18.2,10.2,4.0,30.813333333333333,0.4050632911392405,0.4482758620689655,15.0,10.0,3.5,30.32166666666667,0.38461538461538464,0.4146341463414634,15.631578947368421,10.105263157894736,2.473684210526316,1.0,1
14277,adebaba01,Bam Adebayo,MIAMI_HEAT,PORTLAND_TRAIL_BLAZERS,AWAY,LOSS,2026-01-22,2229,13,24,1,7,5,5,3,7,2,3,1,3,0,-6.0,26.7,32,10,37.15,22.0,8.8,4.2,30.57,0.44047619047619047,0.5151515151515151,16.0,9.3,4.0,30.06833333333334,0.4027777777777778,0.45454545454545453,16.1,9.95,2.6,2.0,0
14600,adebaba01,Bam Adebayo,MIAMI_HEAT,UTAH_JAZZ,AWAY,WIN,2026-01-24,1861,8,19,4,10,6,6,7,8,2,0,1,3,1,19.0,21.9,26,15,31.016666666666666,22.6,9.0,3.8,31.68333333333333,0.41935483870967744,0.4117647058823529,18.0,9.4,3.8,30.361666666666668,0.4258064516129032,0.4166666666666667,16.857142857142858,9.952380952380953,2.5714285714285716,2.0,0
14730,adebaba01,Bam Adebayo,MIAMI_HEAT,PHOENIX_SUNS,AWAY,WIN,2026-01-25,1944,6,16,2,6,8,8,4,3,1,2,1,1,4,-7.0,17.7,22,7,32.4,23.4,11.2,3.2,31.273333333333333,0.41935483870967744,0.40540540540540543,19.4,10.3,3.4,30.584999999999997,0.43125,0.41818181818181815,17.272727272727273,10.181818181818182,2.5454545454545454,1.0,1
15393,adebaba01,Bam Adebayo,MIAMI_HEAT,CHICAGO_BULLS,AWAY,WIN,2026-01-29,2033,7,19,2,8,4,4,2,10,2,0,0,1,0,6.0,14.3,20,12,33.88333333333333,25.2,10.2,3.4,33.91666666666667,0.4772727272727273,0.42857142857142855,21.7,10.2,3.7,32.364999999999995,0.4431137724550898,0.4375,17.47826086956522,10.043478260869565,2.4782608695652173,1.0,1
16733,adebaba01,Bam Adebayo,MIAMI_HEAT,BOSTON_CELTICS,AWAY,LOSS,2026-02-06,2079,5,13,2,6,4,6,0,7,1,1,0,0,2,8.0,11.1,16,7,34.65,19.6,11.6,2.8,32.273333333333326,0.4230769230769231,0.3103448275862069,20.7,10.9,2.7,31.813333333333333,0.41818181818181815,0.3225806451612903,17.583333333333332,10.125,2.4583333333333335,3.0,0
17029,adebaba01,Bam Adebayo,MIAMI_HEAT,WASHINGTON_WIZARDS,AWAY,WIN,2026-02-08,1687,9,15,2,6,2,2,1,7,3,5,0,2,1,41.0,22.6,22,8,28.116666666666667,18.6,10.6,1.6,31.47,0.4025974025974026,0.25,21.9,10.4,2.5,32.693333333333335,0.44242424242424244,0.3492063492063492,17.52,10.0,2.4,2.0,0
17437,adebaba01,Bam Adebayo,MIAMI_HEAT,NEW_ORLEANS_PELICANS,AWAY,WIN,2026-02-11,2219,6,19,2,9,13,17,2,12,4,0,4,3,1,15.0,21.7,27,14,36.983333333333334,19.4,9.8,2.6,30.48,0.4657534246575342,0.30434782608695654,20.7,10.6,2.6,32.471666666666664,0.4339622641509434,0.3225806451612903,17.692307692307693,9.923076923076923,2.423076923076923,2.0,0
18033,adebaba01,Bam Adebayo,MIAMI_HEAT,ATLANTA_HAWKS,AWAY,WIN,2026-02-20,1632,8,14,1,4,0,2,0,8,5,1,0,0,0,29.0,16.5,17,8,27.2,20.8,10.8,2.8,33.42666666666666,0.3950617283950617,0.2413793103448276,20.8,10.5,2.8,33.068333333333335,0.42138364779874216,0.29508196721311475,18.037037037037038,10.074074074074074,2.4814814814814814,9.0,0
18700,adebaba01,Bam Adebayo,MIAMI_HEAT,MILWAUKEE_BUCKS,AWAY,LOSS,2026-02-24,1878,8,19,2,8,0,0,2,7,2,1,1,1,3,-3.0,12.3,18,9,31.3,20.4,9.4,4.4,31.263333333333332,0.4794520547945205,0.25925925925925924,19.5,10.0,3.0,31.366666666666667,0.44,0.2545454545454545,18.0,10.0,2.5714285714285716,3.0,0
19011,adebaba01,Bam Adebayo,MIAMI_HEAT,PHILADELPHIA_76ERS,AWAY,LOSS,2026-02-26,2185,10,20,4,8,5,8,2,12,3,1,0,1,2,2.0,24.1,29,14,36.416666666666664,19.6,9.6,4.2,31.9,0.44155844155844154,0.2413793103448276,19.3,9.7,3.0,31.108333333333338,0.44666666666666666,0.2545454545454545,18.0,9.96551724137931,2.5517241379310347,2.0,0
